corpus,run,fold,score
all_together,9,7,0.73445258926460155
all_together,9,8,0.7295508274231679
all_together,9,9,0.73681721447150628
all_together,10,0,0.71985815602836878
all_together,10,1,0.72523055095767319
all_together,10,2,0.74893617021276593
all_together,10,3,0.73350673918183973
all_together,10,4,0.75059101654846339
all_together,10,5,0.74131000236462519
all_together,10,6,0.73995271867612289
all_together,10,7,0.731142113974935
all_together,10,8,0.73238770685579191
all_together,10,9,0.73161503901631586
all_together,11,0,0.7293144208037825
all_together,11,1,0.73587136438874434
all_together,11,2,0.72860520094562653
all_together,11,3,0.73752660203357767
all_together,11,4,0.75035460992907799
all_together,11,5,0.72877748876803028
all_together,11,6,0.73806146572104014
all_together,11,7,0.73350673918183973
all_together,11,8,0.72080378250591015
all_together,11,9,0.73729013951288724
all_together,12,0,0.74917257683215133
all_together,12,1,0.73847245211633961
all_together,12,2,0.73356973995271868
all_together,12,3,0.72475762591629223
all_together,12,4,0.72718676122931447
all_together,12,5,0.74154646488531573
all_together,12,6,0.72293144208037829
all_together,12,7,0.73729013951288724
all_together,12,8,0.73262411347517731
all_together,12,9,0.73634428943012531
all_together,13,0,0.73167848699763594
all_together,13,1,0.73516197682667295
all_together,13,2,0.7191489361702128
all_together,13,3,0.74225585244738712
all_together,13,4,0.7328605200945626
all_together,13,5,0.73539843934736349
all_together,13,6,0.73924349881796692
all_together,13,7,0.73658075195081585
all_together,13,8,0.73404255319148937
all_together,13,9,0.74060061480255379
all_together,14,0,0.73711583924349877
all_together,14,1,0.73090565145424446
all_together,14,2,0.74089834515366426
all_together,14,3,0.74532986521636324
all_together,14,4,0.73829787234042554
all_together,14,5,0.73232442657838737
all_together,14,6,0.74468085106382975
all_together,14,7,0.73421612674391112
all_together,14,8,0.72695035460992907
all_together,14,9,0.72121068810593525
all_together,15,0,0.73309692671394799
all_together,15,1,0.731142113974935
all_together,15,2,0.74491725768321515
all_together,15,3,0.73066918893355404
all_together,15,4,0.73829787234042554
all_together,15,5,0.73232442657838737
all_together,15,6,0.73546099290780143
all_together,15,7,0.73468905178529198
all_together,15,8,0.73096926713947985
all_together,15,9,0.73799952707495864
all_together,16,0,0.72387706855791967
all_together,16,1,0.731142113974935
all_together,16,2,0.72860520094562653
all_together,16,3,0.72617640104043513
all_together,16,4,0.75200945626477544
all_together,16,5,0.7297233388507921
all_together,16,6,0.74302600472813241
all_together,16,7,0.74627571529912506
all_together,16,8,0.72836879432624113
all_together,16,9,0.74107353984393476
all_together,17,0,0.74231678486997632
all_together,17,1,0.74438401513360131
all_together,17,2,0.73829787234042554
all_together,17,3,0.73208796405769683
all_together,17,4,0.7226950354609929
all_together,17,5,0.72026483802317331
all_together,17,6,0.7394799054373522
all_together,17,7,0.73941830219910143
all_together,17,8,0.73924349881796692
all_together,17,9,0.72404823835422083
all_together,18,0,0.73900709219858152
all_together,18,1,0.73587136438874434
all_together,18,2,0.73687943262411348
all_together,18,3,0.72073776306455428
all_together,18,4,0.72836879432624113
all_together,18,5,0.73539843934736349
all_together,18,6,0.74444444444444446
all_together,18,7,0.73208796405769683
all_together,18,8,0.73333333333333328
all_together,18,9,0.73658075195081585
all_together,19,0,0.73924349881796692
all_together,19,1,0.74367462757152991
all_together,19,2,0.73356973995271868
all_together,19,3,0.72357531331283986
all_together,19,4,0.73806146572104014
all_together,19,5,0.73066918893355404
all_together,19,6,0.73167848699763594
all_together,19,7,0.74438401513360131
all_together,19,8,0.73900709219858152
all_together,19,9,0.72310238827145901
all_together,20,0,0.73498817966903074
all_together,20,1,0.72783163868526835
all_together,20,2,0.74066193853427897
all_together,20,3,0.73421612674391112
all_together,20,4,0.72813238770685584
all_together,20,5,0.73539843934736349
all_together,20,6,0.74562647754137112
all_together,20,7,0.72688578860250652
all_together,20,8,0.73026004728132388
all_together,20,9,0.73823598959564907
all_together,21,0,0.72505910165484633
all_together,21,1,0.73256088909907779
all_together,21,2,0.73049645390070927
all_together,21,3,0.73658075195081585
all_together,21,4,0.73664302600472809
all_together,21,5,0.74225585244738712
all_together,21,6,0.7328605200945626
all_together,21,7,0.7398912272404824
all_together,21,8,0.73758865248226946
all_together,21,9,0.73823598959564907
all_together,22,0,0.73664302600472809
all_together,22,1,0.73445258926460155
all_together,22,2,0.73096926713947985
all_together,22,3,0.7398912272404824
all_together,22,4,0.73498817966903074
all_together,22,5,0.74036415228186336
all_together,22,6,0.74184397163120563
all_together,22,7,0.72664932608181598
all_together,22,8,0.74326241134751769
all_together,22,9,0.72854102624733985
all_together,23,0,0.72174940898345152
all_together,23,1,0.73516197682667295
all_together,23,2,0.73191489361702122
all_together,23,3,0.74532986521636324
all_together,23,4,0.72293144208037829
all_together,23,5,0.73965476471979197
all_together,23,6,0.74066193853427897
all_together,23,7,0.73563490186805391
all_together,23,8,0.74373522458628838
all_together,23,9,0.73279735161976822
all_together,24,0,0.73806146572104014
all_together,24,1,0.7318515015370064
all_together,24,2,0.74444444444444446
all_together,24,3,0.72806810120595888
all_together,24,4,0.72884160756501182
all_together,24,5,0.73587136438874434
all_together,24,6,0.74468085106382975
all_together,24,7,0.73468905178529198
all_together,24,8,0.72836879432624113
all_together,24,9,0.73421612674391112
santabarbara,0,0,0.52380952380952384
santabarbara,0,1,0.68181818181818177
santabarbara,0,2,0.38095238095238093
santabarbara,0,3,0.68181818181818177
santabarbara,0,4,0.61904761904761907
santabarbara,0,5,0.61904761904761907
santabarbara,0,6,0.63636363636363635
santabarbara,0,7,0.76190476190476186
santabarbara,0,8,0.63636363636363635
santabarbara,0,9,0.76190476190476186
santabarbara,1,0,0.80952380952380953
santabarbara,1,1,0.77272727272727271
santabarbara,1,2,0.52380952380952384
santabarbara,1,3,0.59090909090909094
santabarbara,1,4,0.80952380952380953
santabarbara,1,5,0.76190476190476186
santabarbara,1,6,0.5
santabarbara,1,7,0.7142857142857143
santabarbara,1,8,0.45454545454545453
santabarbara,1,9,0.61904761904761907
santabarbara,2,0,0.7142857142857143
santabarbara,2,1,0.72727272727272729
santabarbara,2,2,0.5714285714285714
santabarbara,2,3,0.63636363636363635
santabarbara,2,4,0.52380952380952384
santabarbara,2,5,0.7142857142857143
santabarbara,2,6,0.63636363636363635
santabarbara,2,7,0.66666666666666663
santabarbara,2,8,0.68181818181818177
santabarbara,2,9,0.61904761904761907
santabarbara,3,0,0.5714285714285714
santabarbara,3,1,0.68181818181818177
santabarbara,3,2,0.5714285714285714
santabarbara,3,3,0.72727272727272729
santabarbara,3,4,0.80952380952380953
santabarbara,3,5,0.66666666666666663
santabarbara,3,6,0.68181818181818177
santabarbara,3,7,0.5714285714285714
santabarbara,3,8,0.5
santabarbara,3,9,0.52380952380952384
santabarbara,4,0,0.61904761904761907
santabarbara,4,1,0.72727272727272729
santabarbara,4,2,0.66666666666666663
santabarbara,4,3,0.72727272727272729
santabarbara,4,4,0.7142857142857143
santabarbara,4,5,0.52380952380952384
santabarbara,4,6,0.63636363636363635
santabarbara,4,7,0.5714285714285714
santabarbara,4,8,0.54545454545454541
santabarbara,4,9,0.47619047619047616
santabarbara,5,0,0.5714285714285714
santabarbara,5,1,0.72727272727272729
santabarbara,5,2,0.5714285714285714
santabarbara,5,3,0.63636363636363635
santabarbara,5,4,0.66666666666666663
santabarbara,5,5,0.8571428571428571
santabarbara,5,6,0.68181818181818177
santabarbara,5,7,0.5714285714285714
santabarbara,5,8,0.63636363636363635
santabarbara,5,9,0.5714285714285714
santabarbara,6,0,0.76190476190476186
santabarbara,6,1,0.68181818181818177
santabarbara,6,2,0.66666666666666663
santabarbara,6,3,0.63636363636363635
santabarbara,6,4,0.7142857142857143
santabarbara,6,5,0.47619047619047616
santabarbara,6,6,0.68181818181818177
santabarbara,6,7,0.61904761904761907
santabarbara,6,8,0.68181818181818177
santabarbara,6,9,0.66666666666666663
santabarbara,7,0,0.61904761904761907
santabarbara,7,1,0.54545454545454541
santabarbara,7,2,0.7142857142857143
santabarbara,7,3,0.72727272727272729
santabarbara,7,4,0.5714285714285714
santabarbara,7,5,0.7142857142857143
santabarbara,7,6,0.68181818181818177
santabarbara,7,7,0.66666666666666663
santabarbara,7,8,0.68181818181818177
santabarbara,7,9,0.61904761904761907
santabarbara,8,0,0.8571428571428571
santabarbara,8,1,0.54545454545454541
santabarbara,8,2,0.61904761904761907
santabarbara,8,3,0.63636363636363635
santabarbara,8,4,0.5714285714285714
santabarbara,8,5,0.66666666666666663
santabarbara,8,6,0.63636363636363635
santabarbara,8,7,0.5714285714285714
santabarbara,8,8,0.72727272727272729
santabarbara,8,9,0.52380952380952384
santabarbara,9,0,0.66666666666666663
santabarbara,9,1,0.59090909090909094
santabarbara,9,2,0.61904761904761907
santabarbara,9,3,0.59090909090909094
santabarbara,9,4,0.52380952380952384
santabarbara,9,5,0.66666666666666663
santabarbara,9,6,0.54545454545454541
santabarbara,9,7,0.61904761904761907
santabarbara,9,8,0.77272727272727271
santabarbara,9,9,0.76190476190476186
santabarbara,10,0,0.7142857142857143
santabarbara,10,1,0.54545454545454541
santabarbara,10,2,0.80952380952380953
santabarbara,10,3,0.59090909090909094
santabarbara,10,4,0.80952380952380953
santabarbara,10,5,0.61904761904761907
santabarbara,10,6,0.63636363636363635
santabarbara,10,7,0.66666666666666663
santabarbara,10,8,0.68181818181818177
santabarbara,10,9,0.52380952380952384
santabarbara,11,0,0.7142857142857143
santabarbara,11,1,0.72727272727272729
santabarbara,11,2,0.66666666666666663
santabarbara,11,3,0.68181818181818177
santabarbara,11,4,0.61904761904761907
santabarbara,11,5,0.47619047619047616
santabarbara,11,6,0.81818181818181823
santabarbara,11,7,0.5714285714285714
santabarbara,11,8,0.59090909090909094
santabarbara,11,9,0.76190476190476186
santabarbara,12,0,0.61904761904761907
santabarbara,12,1,0.68181818181818177
santabarbara,12,2,0.76190476190476186
santabarbara,12,3,0.68181818181818177
santabarbara,12,4,0.66666666666666663
santabarbara,12,5,0.66666666666666663
santabarbara,12,6,0.77272727272727271
santabarbara,12,7,0.47619047619047616
santabarbara,12,8,0.63636363636363635
santabarbara,12,9,0.5714285714285714
santabarbara,13,0,0.80952380952380953
santabarbara,13,1,0.5
santabarbara,13,2,0.66666666666666663
santabarbara,13,3,0.5
santabarbara,13,4,0.47619047619047616
santabarbara,13,5,0.5714285714285714
santabarbara,13,6,0.77272727272727271
santabarbara,13,7,0.7142857142857143
santabarbara,13,8,0.63636363636363635
santabarbara,13,9,0.8571428571428571
santabarbara,14,0,0.52380952380952384
santabarbara,14,1,0.72727272727272729
santabarbara,14,2,0.61904761904761907
santabarbara,14,3,0.68181818181818177
santabarbara,14,4,0.47619047619047616
santabarbara,14,5,0.7142857142857143
santabarbara,14,6,0.72727272727272729
santabarbara,14,7,0.7142857142857143
santabarbara,14,8,0.5
santabarbara,14,9,0.7142857142857143
santabarbara,15,0,0.47619047619047616
santabarbara,15,1,0.63636363636363635
santabarbara,15,2,0.61904761904761907
santabarbara,15,3,0.68181818181818177
santabarbara,15,4,0.66666666666666663
santabarbara,15,5,0.7142857142857143
santabarbara,15,6,0.81818181818181823
santabarbara,15,7,0.7142857142857143
santabarbara,15,8,0.5
santabarbara,15,9,0.5714285714285714
santabarbara,16,0,0.66666666666666663
santabarbara,16,1,0.63636363636363635
santabarbara,16,2,0.61904761904761907
santabarbara,16,3,0.72727272727272729
santabarbara,16,4,0.66666666666666663
santabarbara,16,5,0.7142857142857143
santabarbara,16,6,0.68181818181818177
santabarbara,16,7,0.47619047619047616
santabarbara,16,8,0.77272727272727271
santabarbara,16,9,0.38095238095238093
santabarbara,17,0,0.61904761904761907
santabarbara,17,1,0.72727272727272729
santabarbara,17,2,0.7142857142857143
santabarbara,17,3,0.77272727272727271
santabarbara,17,4,0.76190476190476186
santabarbara,17,5,0.52380952380952384
santabarbara,17,6,0.68181818181818177
santabarbara,17,7,0.42857142857142855
santabarbara,17,8,0.59090909090909094
santabarbara,17,9,0.66666666666666663
santabarbara,18,0,0.66666666666666663
santabarbara,18,1,0.72727272727272729
santabarbara,18,2,0.5714285714285714
santabarbara,18,3,0.54545454545454541
santabarbara,18,4,0.7142857142857143
santabarbara,18,5,0.66666666666666663
santabarbara,18,6,0.59090909090909094
santabarbara,18,7,0.76190476190476186
santabarbara,18,8,0.45454545454545453
santabarbara,18,9,0.7142857142857143
santabarbara,19,0,0.76190476190476186
santabarbara,19,1,0.68181818181818177
santabarbara,19,2,0.7142857142857143
santabarbara,19,3,0.63636363636363635
santabarbara,19,4,0.66666666666666663
santabarbara,19,5,0.52380952380952384
santabarbara,19,6,0.63636363636363635
santabarbara,19,7,0.5714285714285714
santabarbara,19,8,0.68181818181818177
santabarbara,19,9,0.66666666666666663
santabarbara,20,0,0.66666666666666663
santabarbara,20,1,0.81818181818181823
santabarbara,20,2,0.7142857142857143
santabarbara,20,3,0.5
santabarbara,20,4,0.42857142857142855
santabarbara,20,5,0.61904761904761907
santabarbara,20,6,0.77272727272727271
santabarbara,20,7,0.66666666666666663
santabarbara,20,8,0.59090909090909094
santabarbara,20,9,0.5714285714285714
santabarbara,21,0,0.61904761904761907
santabarbara,21,1,0.5
santabarbara,21,2,0.80952380952380953
santabarbara,21,3,0.81818181818181823
santabarbara,21,4,0.7142857142857143
santabarbara,21,5,0.7142857142857143
santabarbara,21,6,0.54545454545454541
santabarbara,21,7,0.7142857142857143
santabarbara,21,8,0.68181818181818177
santabarbara,21,9,0.61904761904761907
santabarbara,22,0,0.66666666666666663
santabarbara,22,1,0.63636363636363635
santabarbara,22,2,0.47619047619047616
santabarbara,22,3,0.5
santabarbara,22,4,0.61904761904761907
santabarbara,22,5,0.7142857142857143
santabarbara,22,6,0.59090909090909094
santabarbara,22,7,0.76190476190476186
santabarbara,22,8,0.90909090909090906
santabarbara,22,9,0.7142857142857143
santabarbara,23,0,0.61904761904761907
santabarbara,23,1,0.72727272727272729
santabarbara,23,2,0.52380952380952384
santabarbara,23,3,0.72727272727272729
santabarbara,23,4,0.61904761904761907
santabarbara,23,5,0.7142857142857143
santabarbara,23,6,0.54545454545454541
santabarbara,23,7,0.7142857142857143
santabarbara,23,8,0.54545454545454541
santabarbara,23,9,0.52380952380952384
santabarbara,24,0,0.66666666666666663
santabarbara,24,1,0.59090909090909094
santabarbara,24,2,0.61904761904761907
santabarbara,24,3,0.72727272727272729
santabarbara,24,4,0.76190476190476186
santabarbara,24,5,0.66666666666666663
santabarbara,24,6,0.68181818181818177
santabarbara,24,7,0.5714285714285714
santabarbara,24,8,0.5
santabarbara,24,9,0.66666666666666663
switchboard,0,0,0.78688524590163933
switchboard,0,1,0.79260780287474331
switchboard,0,2,0.77459016393442626
switchboard,0,3,0.79055441478439425
switchboard,0,4,0.76434426229508201
switchboard,0,5,0.81557377049180324
switchboard,0,6,0.77002053388090352
switchboard,0,7,0.77663934426229508
switchboard,0,8,0.82135523613963035
switchboard,0,9,0.77663934426229508
switchboard,1,0,0.77049180327868849
switchboard,1,1,0.80287474332648867
switchboard,1,2,0.77868852459016391
switchboard,1,3,0.77823408624229984
switchboard,1,4,0.77254098360655743
switchboard,1,5,0.80942622950819676
switchboard,1,6,0.79876796714579057
switchboard,1,7,0.76434426229508201
switchboard,1,8,0.78439425051334699
switchboard,1,9,0.81147540983606559
switchboard,2,0,0.76434426229508201
switchboard,2,1,0.79466119096509236
switchboard,2,2,0.80942622950819676
switchboard,2,3,0.80287474332648867
switchboard,2,4,0.79098360655737709
switchboard,2,5,0.77254098360655743
switchboard,2,6,0.77823408624229984
switchboard,2,7,0.79098360655737709
switchboard,2,8,0.79466119096509236
switchboard,2,9,0.7848360655737705
switchboard,3,0,0.77663934426229508
switchboard,3,1,0.81314168377823404
switchboard,3,2,0.81762295081967218
switchboard,3,3,0.78644763860369615
switchboard,3,4,0.77663934426229508
switchboard,3,5,0.76229508196721307
switchboard,3,6,0.79466119096509236
switchboard,3,7,0.79098360655737709
switchboard,3,8,0.75975359342915816
switchboard,3,9,0.77868852459016391
switchboard,4,0,0.80122950819672134
switchboard,4,1,0.79260780287474331
switchboard,4,2,0.77868852459016391
switchboard,4,3,0.76386036960985626
switchboard,4,4,0.76229508196721307
switchboard,4,5,0.78893442622950816
switchboard,4,6,0.79260780287474331
switchboard,4,7,0.77663934426229508
switchboard,4,8,0.80698151950718688
switchboard,4,9,0.78688524590163933
switchboard,5,0,0.79098360655737709
switchboard,5,1,0.77618069815195068
switchboard,5,2,0.77459016393442626
switchboard,5,3,0.79055441478439425
switchboard,5,4,0.79713114754098358
switchboard,5,5,0.77459016393442626
switchboard,5,6,0.80903490759753593
switchboard,5,7,0.7848360655737705
switchboard,5,8,0.77002053388090352
switchboard,5,9,0.80532786885245899
switchboard,6,0,0.79303278688524592
switchboard,6,1,0.76180698151950721
switchboard,6,2,0.77868852459016391
switchboard,6,3,0.7885010266940452
switchboard,6,4,0.79098360655737709
switchboard,6,5,0.78893442622950816
switchboard,6,6,0.77618069815195068
switchboard,6,7,0.79918032786885251
switchboard,6,8,0.79876796714579057
switchboard,6,9,0.79098360655737709
switchboard,7,0,0.78893442622950816
switchboard,7,1,0.7268993839835729
switchboard,7,2,0.81147540983606559
switchboard,7,3,0.84188911704312119
switchboard,7,4,0.77459016393442626
switchboard,7,5,0.77868852459016391
switchboard,7,6,0.75154004106776184
switchboard,7,7,0.77254098360655743
switchboard,7,8,0.78439425051334699
switchboard,7,9,0.78688524590163933
switchboard,8,0,0.79713114754098358
switchboard,8,1,0.79876796714579057
switchboard,8,2,0.78073770491803274
switchboard,8,3,0.76796714579055436
switchboard,8,4,0.78073770491803274
switchboard,8,5,0.73975409836065575
switchboard,8,6,0.82340862422997951
switchboard,8,7,0.76024590163934425
switchboard,8,8,0.80492813141683783
switchboard,8,9,0.80737704918032782
switchboard,9,0,0.81147540983606559
switchboard,9,1,0.79055441478439425
switchboard,9,2,0.80327868852459017
switchboard,9,3,0.76796714579055436
switchboard,9,4,0.79713114754098358
switchboard,9,5,0.77459016393442626
switchboard,9,6,0.74332648870636553
switchboard,9,7,0.78073770491803274
switchboard,9,8,0.78028747433264889
switchboard,9,9,0.79918032786885251
switchboard,10,0,0.81557377049180324
switchboard,10,1,0.78028747433264889
switchboard,10,2,0.78893442622950816
switchboard,10,3,0.78644763860369615
switchboard,10,4,0.79098360655737709
switchboard,10,5,0.7848360655737705
switchboard,10,6,0.78439425051334699
switchboard,10,7,0.78893442622950816
switchboard,10,8,0.75154004106776184
switchboard,10,9,0.78688524590163933
switchboard,11,0,0.79303278688524592
switchboard,11,1,0.79466119096509236
switchboard,11,2,0.76434426229508201
switchboard,11,3,0.7885010266940452
switchboard,11,4,0.80737704918032782
switchboard,11,5,0.77663934426229508
switchboard,11,6,0.80082135523613962
switchboard,11,7,0.77254098360655743
switchboard,11,8,0.75564681724845995
switchboard,11,9,0.79713114754098358
switchboard,12,0,0.79303278688524592
switchboard,12,1,0.77823408624229984
switchboard,12,2,0.78073770491803274
switchboard,12,3,0.78644763860369615
switchboard,12,4,0.76434426229508201
switchboard,12,5,0.78688524590163933
switchboard,12,6,0.78644763860369615
switchboard,12,7,0.80532786885245899
switchboard,12,8,0.77207392197125257
switchboard,12,9,0.80122950819672134
switchboard,13,0,0.79098360655737709
switchboard,13,1,0.80082135523613962
switchboard,13,2,0.78688524590163933
switchboard,13,3,0.76386036960985626
switchboard,13,4,0.79713114754098358
switchboard,13,5,0.78893442622950816
switchboard,13,6,0.80287474332648867
switchboard,13,7,0.78893442622950816
switchboard,13,8,0.7885010266940452
switchboard,13,9,0.73360655737704916
switchboard,14,0,0.77049180327868849
switchboard,14,1,0.80287474332648867
switchboard,14,2,0.76639344262295084
switchboard,14,3,0.81314168377823404
switchboard,14,4,0.79303278688524592
switchboard,14,5,0.78688524590163933
switchboard,14,6,0.77002053388090352
switchboard,14,7,0.81557377049180324
switchboard,14,8,0.757700205338809
switchboard,14,9,0.75204918032786883
switchboard,15,0,0.79713114754098358
switchboard,15,1,0.77823408624229984
switchboard,15,2,0.77663934426229508
switchboard,15,3,0.76591375770020531
switchboard,15,4,0.79098360655737709
switchboard,15,5,0.75204918032786883
switchboard,15,6,0.80082135523613962
switchboard,15,7,0.78893442622950816
switchboard,15,8,0.79876796714579057
switchboard,15,9,0.79098360655737709
switchboard,16,0,0.79713114754098358
switchboard,16,1,0.757700205338809
switchboard,16,2,0.79303278688524592
switchboard,16,3,0.76591375770020531
switchboard,16,4,0.80327868852459017
switchboard,16,5,0.76434426229508201
switchboard,16,6,0.81108829568788499
switchboard,16,7,0.79098360655737709
switchboard,16,8,0.77823408624229984
switchboard,16,9,0.80942622950819676
switchboard,17,0,0.80327868852459017
switchboard,17,1,0.78439425051334699
switchboard,17,2,0.80737704918032782
switchboard,17,3,0.77207392197125257
switchboard,17,4,0.79918032786885251
switchboard,17,5,0.77663934426229508
switchboard,17,6,0.7885010266940452
switchboard,17,7,0.78688524590163933
switchboard,17,8,0.77823408624229984
switchboard,17,9,0.76229508196721307
switchboard,18,0,0.7848360655737705
switchboard,18,1,0.78439425051334699
switchboard,18,2,0.79098360655737709
switchboard,18,3,0.77823408624229984
switchboard,18,4,0.77254098360655743
switchboard,18,5,0.77254098360655743
switchboard,18,6,0.82546201232032856
switchboard,18,7,0.76229508196721307
switchboard,18,8,0.80903490759753593
switchboard,18,9,0.77663934426229508
switchboard,19,0,0.81762295081967218
switchboard,19,1,0.76591375770020531
switchboard,19,2,0.79918032786885251
switchboard,19,3,0.78234086242299794
switchboard,19,4,0.75409836065573765
switchboard,19,5,0.77868852459016391
switchboard,19,6,0.78644763860369615
switchboard,19,7,0.75819672131147542
switchboard,19,8,0.79055441478439425
switchboard,19,9,0.81762295081967218
switchboard,20,0,0.79303278688524592
switchboard,20,1,0.78234086242299794
switchboard,20,2,0.78278688524590168
switchboard,20,3,0.79055441478439425
switchboard,20,4,0.79098360655737709
switchboard,20,5,0.79713114754098358
switchboard,20,6,0.77823408624229984
switchboard,20,7,0.77663934426229508
switchboard,20,8,0.77412731006160163
switchboard,20,9,0.77254098360655743
switchboard,21,0,0.73770491803278693
switchboard,21,1,0.81108829568788499
switchboard,21,2,0.78893442622950816
switchboard,21,3,0.80287474332648867
switchboard,21,4,0.79098360655737709
switchboard,21,5,0.76844262295081966
switchboard,21,6,0.78234086242299794
switchboard,21,7,0.80122950819672134
switchboard,21,8,0.80492813141683783
switchboard,21,9,0.79303278688524592
switchboard,22,0,0.74180327868852458
switchboard,22,1,0.81108829568788499
switchboard,22,2,0.77663934426229508
switchboard,22,3,0.75975359342915816
switchboard,22,4,0.77663934426229508
switchboard,22,5,0.80942622950819676
switchboard,22,6,0.81314168377823404
switchboard,22,7,0.78893442622950816
switchboard,22,8,0.8151950718685832
switchboard,22,9,0.78073770491803274
switchboard,23,0,0.76844262295081966
switchboard,23,1,0.76386036960985626
switchboard,23,2,0.76844262295081966
switchboard,23,3,0.81724845995893225
switchboard,23,4,0.78073770491803274
switchboard,23,5,0.81352459016393441
switchboard,23,6,0.79671457905544152
switchboard,23,7,0.76434426229508201
switchboard,23,8,0.74743326488706363
switchboard,23,9,0.81352459016393441
switchboard,24,0,0.80122950819672134
switchboard,24,1,0.82546201232032856
switchboard,24,2,0.77663934426229508
switchboard,24,3,0.731006160164271
switchboard,24,4,0.75819672131147542
switchboard,24,5,0.77459016393442626
switchboard,24,6,0.7885010266940452
switchboard,24,7,0.78893442622950816
switchboard,24,8,0.77823408624229984
switchboard,24,9,0.81762295081967218
bnc,0,0,0.65763813651137593
bnc,0,1,0.66088840736728061
bnc,0,2,0.66088840736728061
bnc,0,3,0.69880823401950165
bnc,0,4,0.69664138678223186
bnc,0,5,0.68329718004338391
bnc,0,6,0.65763813651137593
bnc,0,7,0.69772481040086676
bnc,0,8,0.676056338028169
bnc,0,9,0.66088840736728061
bnc,1,0,0.65655471289274103
bnc,1,1,0.676056338028169
bnc,1,2,0.67822318526543879
bnc,1,3,0.67280606717226432
bnc,1,4,0.67930660888407368
bnc,1,5,0.66160520607375273
bnc,1,6,0.66630552546045507
bnc,1,7,0.66413867822318529
bnc,1,8,0.67280606717226432
bnc,1,9,0.68472372697724815
bnc,2,0,0.68472372697724815
bnc,2,1,0.64247020585048753
bnc,2,2,0.66847237269772486
bnc,2,3,0.65113759479956668
bnc,2,4,0.68255687973997836
bnc,2,5,0.66702819956616055
bnc,2,6,0.67713976164680389
bnc,2,7,0.67063921993499453
bnc,2,8,0.69772481040086676
bnc,2,9,0.676056338028169
bnc,3,0,0.68255687973997836
bnc,3,1,0.65547128927410614
bnc,3,2,0.65005417118093178
bnc,3,3,0.67280606717226432
bnc,3,4,0.66413867822318529
bnc,3,5,0.67678958785249455
bnc,3,6,0.65005417118093178
bnc,3,7,0.69555796316359697
bnc,3,8,0.69339111592632718
bnc,3,9,0.68580715059588304
bnc,4,0,0.68580715059588304
bnc,4,1,0.66305525460455039
bnc,4,2,0.67388949079089921
bnc,4,3,0.67930660888407368
bnc,4,4,0.6901408450704225
bnc,4,5,0.675704989154013
bnc,4,6,0.66413867822318529
bnc,4,7,0.66413867822318529
bnc,4,8,0.66413867822318529
bnc,4,9,0.66847237269772486
bnc,5,0,0.67713976164680389
bnc,5,1,0.68255687973997836
bnc,5,2,0.676056338028169
bnc,5,3,0.65547128927410614
bnc,5,4,0.66738894907908997
bnc,5,5,0.67245119305856837
bnc,5,6,0.6619718309859155
bnc,5,7,0.70422535211267601
bnc,5,8,0.647887323943662
bnc,5,9,0.676056338028169
bnc,6,0,0.64247020585048753
bnc,6,1,0.65980498374864571
bnc,6,2,0.68689057421451782
bnc,6,3,0.65113759479956668
bnc,6,4,0.68039003250270857
bnc,6,5,0.70390455531453366
bnc,6,6,0.65005417118093178
bnc,6,7,0.67172264355362943
bnc,6,8,0.67388949079089921
bnc,6,9,0.68364030335861325
bnc,7,0,0.66088840736728061
bnc,7,1,0.69664138678223186
bnc,7,2,0.71180931744312026
bnc,7,3,0.65547128927410614
bnc,7,4,0.66847237269772486
bnc,7,5,0.65835140997830799
bnc,7,6,0.69447453954496208
bnc,7,7,0.68472372697724815
bnc,7,8,0.63055254604550381
bnc,7,9,0.65655471289274103
bnc,8,0,0.65763813651137593
bnc,8,1,0.65547128927410614
bnc,8,2,0.66847237269772486
bnc,8,3,0.67497291440953411
bnc,8,4,0.65655471289274103
bnc,8,5,0.67028199566160518
bnc,8,6,0.67822318526543879
bnc,8,7,0.67713976164680389
bnc,8,8,0.69339111592632718
bnc,8,9,0.67172264355362943
bnc,9,0,0.66847237269772486
bnc,9,1,0.67713976164680389
bnc,9,2,0.67388949079089921
bnc,9,3,0.66630552546045507
bnc,9,4,0.63705308775731306
bnc,9,5,0.68329718004338391
bnc,9,6,0.67822318526543879
bnc,9,7,0.67172264355362943
bnc,9,8,0.66522210184182018
bnc,9,9,0.65763813651137593
bnc,10,0,0.65763813651137593
bnc,10,1,0.67497291440953411
bnc,10,2,0.6619718309859155
bnc,10,3,0.68147345612134347
bnc,10,4,0.68689057421451782
bnc,10,5,0.64967462039045554
bnc,10,6,0.63921993499458285
bnc,10,7,0.6912242686890574
bnc,10,8,0.66088840736728061
bnc,10,9,0.69230769230769229
bnc,11,0,0.69664138678223186
bnc,11,1,0.66738894907908997
bnc,11,2,0.65763813651137593
bnc,11,3,0.65980498374864571
bnc,11,4,0.69664138678223186
bnc,11,5,0.64316702819956617
bnc,11,6,0.65547128927410614
bnc,11,7,0.65980498374864571
bnc,11,8,0.68255687973997836
bnc,11,9,0.68689057421451782
bnc,12,0,0.69989165763813654
bnc,12,1,0.6901408450704225
bnc,12,2,0.69555796316359697
bnc,12,3,0.66630552546045507
bnc,12,4,0.65655471289274103
bnc,12,5,0.68872017353579174
bnc,12,6,0.64355362946912242
bnc,12,7,0.68147345612134347
bnc,12,8,0.65763813651137593
